5.000000000000000000e+00 7.905694150420949029e+00 1.581138830084189761e+00 3.522243988203200359e-44 3.901088098985674435e+00 2.604412361880738963e-02 1.369452374421193497e+00
5.009999999999999787e+00 7.921505538721790529e+00 1.581138830084189761e+00 3.522243988203200359e-44 3.901088098985674435e+00 2.580746159346609253e-02 1.368843594792903406e+00
5.019999999999999574e+00 7.937316927022632029e+00 1.581138830084189761e+00 3.522243988203200359e-44 3.901088098985674435e+00 2.557295010384944695e-02 1.367626140809585333e+00
5.030000000000000249e+00 7.953128315323475306e+00 1.581138830084189761e+00 3.522243988203200359e-44 3.901088098985674435e+00 2.534056960829555658e-02 1.366709278167631769e+00
5.040000000000000036e+00 7.968939703624316806e+00 1.581138830084189761e+00 3.522243988203200359e-44 3.901088098985674435e+00 2.511030074270966667e-02 1.365896713130423823e+00
5.049999999999999822e+00 7.984751091925158306e+00 1.581138830084189761e+00 3.522243988203200359e-44 3.901088098985674435e+00 2.488212431895059709e-02 1.365010648741065147e+00
5.059999999999999609e+00 8.000562480225999806e+00 1.581138830084189761e+00 3.522243988203200359e-44 3.901088098985674435e+00 2.465602132323236120e-02 1.364205158666065731e+00
5.070000000000000284e+00 8.016373868526843083e+00 1.581138830084189761e+00 3.522243988203200359e-44 3.901088098985674435e+00 2.443197291453985329e-02 1.363263428132926558e+00
5.080000000000000071e+00 8.032185256827684583e+00 1.581138830084189761e+00 3.522243988203200359e-44 3.901088098985674435e+00 2.420996042305932280e-02 1.362406733771451384e+00
5.089999999999999858e+00 8.047996645128526083e+00 1.581138830084189761e+00 3.522243988203200359e-44 3.901088098985674435e+00 2.398996534862297622e-02 1.361558569311006162e+00
5.099999999999999645e+00 8.063808033429367583e+00 1.581138830084189761e+00 3.522243988203200359e-44 3.901088098985674435e+00 2.377196935916740111e-02 1.360766864140308119e+00
5.110000000000000320e+00 8.079619421730210860e+00 1.581138830084189761e+00 3.522243988203200359e-44 3.901088098985674435e+00 2.355595428920650644e-02 1.359881816928373732e+00
5.120000000000000107e+00 8.095430810031052360e+00 1.581138830084189761e+00 3.522243988203200359e-44 3.901088098985674435e+00 2.334190213831788263e-02 1.359008983668458903e+00
5.129999999999999893e+00 8.111242198331893860e+00 1.581138830084189761e+00 3.522243988203200359e-44 3.901088098985674435e+00 2.312979506964332743e-02 1.358182851181272133e+00
5.139999999999999680e+00 8.127053586632735360e+00 1.581138830084189761e+00 3.522243988203200359e-44 3.901088098985674435e+00 2.291961540840236483e-02 1.357349749807997830e+00
5.150000000000000355e+00 8.142864974933578637e+00 1.581138830084189761e+00 3.522243988203200359e-44 3.901088098985674435e+00 2.271134564041996790e-02 1.356529942992393822e+00
5.160000000000000142e+00 8.158676363234420137e+00 1.581138830084189761e+00 3.522243988203200359e-44 3.901088098985674435e+00 2.250496841066734061e-02 1.355688692107520854e+00
5.169999999999999929e+00 8.174487751535261637e+00 1.581138830084189761e+00 3.522243988203200359e-44 3.901088098985674435e+00 2.230046652181576564e-02 1.354884669626739147e+00
